datamonth,year,month,season,age, tripduration_mins ,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
4/1/2020,2020,4,Spring, 56 , 4.17 ,250,17:10.9,21:21.8,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42398,Subscriber,1964,1
4/1/2020,2020,4,Spring, 41 , 6.92 ,415,20:26.4,27:21.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42276,Subscriber,1979,1
4/1/2020,2020,4,Spring, 32 , 13.02 ,781,30:37.2,43:38.4,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42255,Subscriber,1988,1
4/1/2020,2020,4,Spring, 29 , 5.10 ,306,38:45.4,43:51.5,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42529,Subscriber,1991,2
4/1/2020,2020,4,Spring, 39 , 10.22 ,613,58:29.6,08:43.3,3210,Pershing Field,40.74267714,-74.05178863,3279,Dixon Mills,40.72163014,-74.04996783,42600,Customer,1981,1
4/1/2020,2020,4,Spring, 51 , 6.47 ,388,30:33.7,37:02.2,3639,Harborside,40.7192517,-74.034234,3279,Dixon Mills,40.72163014,-74.04996783,42583,Subscriber,1969,1
4/1/2020,2020,4,Spring, 51 , 3.80 ,228,34:01.5,37:50.3,3185,City Hall,40.7177325,-74.043845,3483,Montgomery St,40.71942,-74.05099,42377,Customer,1969,0
4/1/2020,2020,4,Spring, 61 , 20.12 ,1207,39:16.8,59:24.3,3677,Glenwood Ave,40.72755147,-74.07106072,3199,Newport Pkwy,40.7287448,-74.0321082,42497,Subscriber,1959,1
4/1/2020,2020,4,Spring, 43 , 10.73 ,644,39:47.3,50:31.9,3206,Hilltop,40.7311689,-74.0575736,3205,JC Medical Center,40.71653978,-74.04963791,42223,Subscriber,1977,2
4/1/2020,2020,4,Spring, 51 , 12.58 ,755,47:30.9,00:06.0,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,42411,Subscriber,1969,1
4/1/2020,2020,4,Spring, 33 , 25.97 ,1558,54:53.5,20:51.6,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42538,Subscriber,1987,1
4/1/2020,2020,4,Spring, 37 , 7.87 ,472,03:48.1,11:40.4,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,42221,Subscriber,1983,1
4/1/2020,2020,4,Spring, 36 , 11.52 ,691,04:32.7,16:04.5,3212,Christ Hospital,40.73478582,-74.05044364,3185,City Hall,40.7177325,-74.043845,42237,Subscriber,1984,1
4/1/2020,2020,4,Spring, 26 , 9.70 ,582,11:15.8,20:57.9,3694,Jackson Square,40.71113,-74.0789,3191,Union St,40.7182113,-74.0836394,42145,Subscriber,1994,1
4/1/2020,2020,4,Spring, 30 , 8.58 ,515,12:16.9,20:52.0,3276,Marin Light Rail,40.71458404,-74.04281706,3203,Hamilton Park,40.72759597,-74.04424731,42520,Customer,1990,1
4/1/2020,2020,4,Spring, 32 , 2.90 ,174,25:48.9,28:43.4,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,42590,Subscriber,1988,1
4/1/2020,2020,4,Spring, 58 , 4.98 ,299,28:21.9,33:21.7,3639,Harborside,40.7192517,-74.034234,3267,Morris Canal,40.71241882,-74.03852552,42495,Subscriber,1962,2
4/1/2020,2020,4,Spring, 39 , 2.55 ,153,29:46.9,32:20.8,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42115,Subscriber,1981,1
4/1/2020,2020,4,Spring, 52 , 10.52 ,631,39:12.3,49:43.9,3213,Van Vorst Park,40.71848892,-74.04772663,3187,Warren St,40.7211236,-74.03805095,42373,Subscriber,1968,1
4/1/2020,2020,4,Spring, 49 , 38.02 ,2281,39:58.0,17:59.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42473,Subscriber,1971,2
4/1/2020,2020,4,Spring, 43 , 52.73 ,3164,02:04.7,54:49.4,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,42292,Subscriber,1977,1
4/1/2020,2020,4,Spring, 60 , 2.85 ,171,04:15.0,07:06.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42229,Subscriber,1960,1
4/1/2020,2020,4,Spring, 33 , 4.00 ,240,06:29.6,10:30.3,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,42367,Subscriber,1987,1
4/1/2020,2020,4,Spring, 44 , 6.53 ,392,09:31.2,16:03.3,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42114,Subscriber,1976,1
4/1/2020,2020,4,Spring, 67 , 78.95 ,4737,47:21.9,06:19.4,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42442,Subscriber,1953,2
4/1/2020,2020,4,Spring, 64 , 78.73 ,4724,47:37.1,06:21.3,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42237,Subscriber,1956,1
4/1/2020,2020,4,Spring, 51 , 21.18 ,1271,55:56.0,17:07.0,3481,York St,40.71649,-74.04105,3192,Liberty Light Rail,40.7112423,-74.0557013,42301,Customer,1969,0
4/1/2020,2020,4,Spring, 35 , 3.73 ,224,59:31.5,03:16.3,3185,City Hall,40.7177325,-74.043845,3639,Harborside,40.7192517,-74.034234,42586,Subscriber,1985,1
4/1/2020,2020,4,Spring, 50 , 27.38 ,1643,01:10.7,28:33.9,3678,Fairmount Ave,40.72572614,-74.07195926,3267,Morris Canal,40.71241882,-74.03852552,34038,Subscriber,1970,1
4/1/2020,2020,4,Spring, 21 , 7.07 ,424,07:07.3,14:11.5,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42543,Subscriber,1999,1
4/1/2020,2020,4,Spring, 43 , 13.40 ,804,07:11.6,20:36.3,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,42145,Subscriber,1977,1
4/1/2020,2020,4,Spring, 25 , 16.73 ,1004,07:24.8,24:09.2,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42131,Subscriber,1995,2
4/1/2020,2020,4,Spring, 61 , 25.47 ,1528,12:50.9,38:19.9,3199,Newport Pkwy,40.7287448,-74.0321082,3677,Glenwood Ave,40.72755147,-74.07106072,42497,Subscriber,1959,1
4/1/2020,2020,4,Spring, 33 , 6.87 ,412,17:02.3,23:54.4,3186,Grove St PATH,40.71958612,-74.04311746,3681,Grand St,40.71517768,-74.03768331,42367,Subscriber,1987,1
4/1/2020,2020,4,Spring, 51 , 22.55 ,1353,20:05.0,42:38.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3481,York St,40.71649,-74.04105,42301,Customer,1969,0
4/1/2020,2020,4,Spring, 31 , 12.28 ,737,30:20.7,42:38.5,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3192,Liberty Light Rail,40.7112423,-74.0557013,42255,Subscriber,1989,1
4/1/2020,2020,4,Spring, 33 , 47.87 ,2872,30:42.9,18:35.2,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,42159,Subscriber,1987,1
4/1/2020,2020,4,Spring, 33 , 22.48 ,1349,37:18.3,59:48.2,3677,Glenwood Ave,40.72755147,-74.07106072,3199,Newport Pkwy,40.7287448,-74.0321082,42527,Customer,1987,2
4/1/2020,2020,4,Spring, 51 , 12.37 ,742,41:38.9,54:01.6,3678,Fairmount Ave,40.72572614,-74.07195926,3276,Marin Light Rail,40.71458404,-74.04281706,42205,Customer,1969,0
4/1/2020,2020,4,Spring, 26 , 29.92 ,1795,44:09.9,14:05.1,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42209,Subscriber,1994,1
4/1/2020,2020,4,Spring, 36 , 5.87 ,352,48:22.8,54:15.5,3639,Harborside,40.7192517,-74.034234,3267,Morris Canal,40.71241882,-74.03852552,42274,Subscriber,1984,1
4/1/2020,2020,4,Spring, 26 , 21.85 ,1311,51:58.5,13:49.9,3203,Hamilton Park,40.72759597,-74.04424731,3678,Fairmount Ave,40.72572614,-74.07195926,42109,Subscriber,1994,2
4/1/2020,2020,4,Spring, 34 , 12.38 ,743,58:26.4,10:49.9,3481,York St,40.71649,-74.04105,3275,Columbus Drive,40.7183552,-74.03891444,42117,Subscriber,1986,1
4/1/2020,2020,4,Spring, 49 , 65.37 ,3922,07:26.2,12:48.6,3268,Lafayette Park,40.71346383,-74.06285852,3198,Heights Elevator,40.74871595,-74.0404433,42246,Subscriber,1971,2
4/1/2020,2020,4,Spring, 43 , 12.92 ,775,14:07.9,27:03.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3184,Paulus Hook,40.7141454,-74.0335519,42331,Subscriber,1977,2
4/1/2020,2020,4,Spring, 33 , 76.78 ,4607,19:52.7,36:40.4,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,42349,Subscriber,1987,2
4/1/2020,2020,4,Spring, 35 , 3.95 ,237,20:38.7,24:36.4,3185,City Hall,40.7177325,-74.043845,3272,Jersey & 3rd,40.72333159,-74.04595256,42224,Subscriber,1985,1
4/1/2020,2020,4,Spring, 34 , 5.07 ,304,29:19.7,34:23.9,3639,Harborside,40.7192517,-74.034234,3211,Newark Ave,40.72152515,-74.04630454,42213,Subscriber,1986,1
4/1/2020,2020,4,Spring, 42 , 29.45 ,1767,35:43.5,05:10.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42155,Subscriber,1978,1
4/1/2020,2020,4,Spring, 32 , 11.60 ,696,39:03.7,50:40.2,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42299,Subscriber,1988,1
4/1/2020,2020,4,Spring, 31 , 7.22 ,433,40:13.7,47:27.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,25963,Subscriber,1989,0
4/1/2020,2020,4,Spring, 51 , 34.62 ,2077,42:44.4,17:21.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42276,Customer,1969,0
4/1/2020,2020,4,Spring, 50 , 20.00 ,1200,49:01.1,09:01.1,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,42528,Subscriber,1970,1
4/1/2020,2020,4,Spring, 58 , 25.02 ,1501,50:45.0,15:46.7,3276,Marin Light Rail,40.71458404,-74.04281706,3681,Grand St,40.71517768,-74.03768331,42131,Subscriber,1962,1
4/1/2020,2020,4,Spring, 18 , 22.80 ,1368,50:52.1,13:40.3,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42420,Customer,2002,2
4/1/2020,2020,4,Spring, 32 , 7.18 ,431,54:32.1,01:43.8,3212,Christ Hospital,40.73478582,-74.05044364,3198,Heights Elevator,40.74871595,-74.0404433,42324,Subscriber,1988,1
4/1/2020,2020,4,Spring, 31 , 9.13 ,548,54:41.5,03:50.4,3186,Grove St PATH,40.71958612,-74.04311746,3638,Washington St,40.7242941,-74.0354826,42229,Subscriber,1989,0
4/1/2020,2020,4,Spring, 30 , 7.72 ,463,54:43.3,02:27.0,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42494,Subscriber,1990,1
4/1/2020,2020,4,Spring, 41 , 2.75 ,165,58:55.7,01:41.2,3481,York St,40.71649,-74.04105,3213,Van Vorst Park,40.71848892,-74.04772663,42407,Subscriber,1979,1
4/1/2020,2020,4,Spring, 38 , 36.20 ,2172,01:25.0,37:37.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42181,Customer,1982,1
4/1/2020,2020,4,Spring, 31 , 8.02 ,481,03:54.3,11:56.0,3205,JC Medical Center,40.71653978,-74.04963791,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42303,Subscriber,1989,1
4/1/2020,2020,4,Spring, 37 , 2.30 ,138,04:04.9,06:22.9,3187,Warren St,40.7211236,-74.03805095,3273,Manila & 1st,40.72165072,-74.04288411,42372,Subscriber,1983,1
4/1/2020,2020,4,Spring, 25 , 15.13 ,908,04:14.8,19:23.6,3201,Dey St,40.737711,-74.066921,3279,Dixon Mills,40.72163014,-74.04996783,42356,Subscriber,1995,0
4/1/2020,2020,4,Spring, 51 , 16.35 ,981,05:00.5,21:21.5,3275,Columbus Drive,40.7183552,-74.03891444,3273,Manila & 1st,40.72165072,-74.04288411,42117,Customer,1969,0
4/1/2020,2020,4,Spring, 59 , 38.65 ,2319,05:04.9,43:44.3,3681,Grand St,40.71517768,-74.03768331,3199,Newport Pkwy,40.7287448,-74.0321082,42611,Subscriber,1961,1
4/1/2020,2020,4,Spring, 51 , 16.35 ,981,05:09.6,21:30.6,3275,Columbus Drive,40.7183552,-74.03891444,3273,Manila & 1st,40.72165072,-74.04288411,41685,Customer,1969,0
4/1/2020,2020,4,Spring, 32 , 16.98 ,1019,06:48.4,23:48.4,3694,Jackson Square,40.71113,-74.0789,3275,Columbus Drive,40.7183552,-74.03891444,42148,Subscriber,1988,1
4/1/2020,2020,4,Spring, 33 , 25.00 ,1500,08:49.4,33:50.2,3199,Newport Pkwy,40.7287448,-74.0321082,3677,Glenwood Ave,40.72755147,-74.07106072,42527,Customer,1987,2
4/1/2020,2020,4,Spring, 50 , 41.58 ,2495,09:36.4,51:12.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42528,Subscriber,1970,1
4/1/2020,2020,4,Spring, 34 , 11.60 ,696,10:09.9,21:46.2,3678,Fairmount Ave,40.72572614,-74.07195926,3278,Monmouth and 6th,40.72568548,-74.04879034,42109,Subscriber,1986,2
4/1/2020,2020,4,Spring, 32 , 94.10 ,5646,10:32.1,44:38.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42568,Customer,1988,2
4/1/2020,2020,4,Spring, 27 , 29.13 ,1748,12:42.9,41:51.3,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,39059,Subscriber,1993,2
4/1/2020,2020,4,Spring, 31 , 28.97 ,1738,12:53.9,41:52.6,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42191,Customer,1989,2
4/1/2020,2020,4,Spring, 34 , 91.52 ,5491,13:30.5,45:02.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42199,Customer,1986,1
4/1/2020,2020,4,Spring, 26 , 9.22 ,553,13:44.0,22:57.0,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,42342,Subscriber,1994,1
4/1/2020,2020,4,Spring, 27 , 9.00 ,540,13:50.7,22:50.7,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,42373,Subscriber,1993,1
4/1/2020,2020,4,Spring, 34 , 2.98 ,179,14:03.2,17:02.9,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42370,Subscriber,1986,1
4/1/2020,2020,4,Spring, 51 , 7.97 ,478,14:04.7,22:03.3,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,42629,Customer,1969,0
4/1/2020,2020,4,Spring, 37 , 1.98 ,119,14:30.5,16:29.9,3273,Manila & 1st,40.72165072,-74.04288411,3187,Warren St,40.7211236,-74.03805095,42372,Subscriber,1983,1
4/1/2020,2020,4,Spring, 30 , 44.82 ,2689,14:50.6,59:40.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3213,Van Vorst Park,40.71848892,-74.04772663,42581,Customer,1990,2
4/1/2020,2020,4,Spring, 51 , 42.70 ,2562,17:10.2,59:53.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3213,Van Vorst Park,40.71848892,-74.04772663,42136,Customer,1969,0
4/1/2020,2020,4,Spring, 35 , 1.25 ,75,17:27.9,18:43.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3211,Newark Ave,40.72152515,-74.04630454,42224,Subscriber,1985,1
4/1/2020,2020,4,Spring, 39 , 5.87 ,352,17:43.0,23:35.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3639,Harborside,40.7192517,-74.034234,42295,Subscriber,1981,2
4/1/2020,2020,4,Spring, 52 , 3.07 ,184,18:43.7,21:48.6,3213,Van Vorst Park,40.71848892,-74.04772663,3272,Jersey & 3rd,40.72333159,-74.04595256,42566,Subscriber,1968,1
4/1/2020,2020,4,Spring, 21 , 90.82 ,5449,19:05.5,49:54.5,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42318,Customer,1999,2
4/1/2020,2020,4,Spring, 27 , 38.55 ,2313,20:25.5,58:59.4,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,34386,Subscriber,1993,2
4/1/2020,2020,4,Spring, 51 , 37.50 ,2250,21:25.3,58:55.6,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,39992,Customer,1969,0
4/1/2020,2020,4,Spring, 51 , 11.82 ,709,24:30.7,36:20.2,3694,Jackson Square,40.71113,-74.0789,3195,Sip Ave,40.7308971,-74.06391263,42220,Subscriber,1969,1
4/1/2020,2020,4,Spring, 34 , 7.77 ,466,26:05.3,33:51.9,3209,Brunswick St,40.7241765,-74.0506564,3639,Harborside,40.7192517,-74.034234,38358,Subscriber,1986,1
4/1/2020,2020,4,Spring, 51 , 48.28 ,2897,27:06.1,15:23.8,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42206,Customer,1969,0
4/1/2020,2020,4,Spring, 51 , 40.62 ,2437,27:07.0,07:44.6,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42414,Customer,1969,0
4/1/2020,2020,4,Spring, 52 , 43.73 ,2624,30:11.6,13:56.6,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,42352,Subscriber,1968,1
4/1/2020,2020,4,Spring, 35 , 2.68 ,161,31:31.7,34:13.7,3211,Newark Ave,40.72152515,-74.04630454,3185,City Hall,40.7177325,-74.043845,42590,Subscriber,1985,1
4/1/2020,2020,4,Spring, 26 , 10.13 ,608,33:37.7,43:46.6,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42259,Subscriber,1994,1
4/1/2020,2020,4,Spring, 27 , 9.75 ,585,33:44.8,43:29.8,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42377,Subscriber,1993,1
4/1/2020,2020,4,Spring, 51 , 9.40 ,564,34:10.4,43:35.2,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,19853,Customer,1969,0
4/1/2020,2020,4,Spring, 33 , 15.70 ,942,36:03.5,51:46.3,3269,Brunswick & 6th,40.72601173,-74.05038893,3196,Riverview Park,40.7443187,-74.0439909,42386,Subscriber,1987,2
4/1/2020,2020,4,Spring, 32 , 4.28 ,257,38:18.4,42:35.9,3210,Pershing Field,40.74267714,-74.05178863,3212,Christ Hospital,40.73478582,-74.05044364,27580,Subscriber,1988,1
4/1/2020,2020,4,Spring, 35 , 21.22 ,1273,41:54.2,03:07.2,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,42390,Subscriber,1985,1
4/1/2020,2020,4,Spring, 31 , 34.68 ,2081,46:22.0,21:03.9,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42505,Customer,1989,1
4/1/2020,2020,4,Spring, 33 , 22.10 ,1326,48:55.3,11:02.0,3679,Bergen Ave,40.72210379,-74.071455,3193,Lincoln Park,40.7246051,-74.07840595,42436,Subscriber,1987,1
4/1/2020,2020,4,Spring, 50 , 14.02 ,841,51:43.9,05:45.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3639,Harborside,40.7192517,-74.034234,42528,Subscriber,1970,1
4/1/2020,2020,4,Spring, 37 , 11.68 ,701,52:48.3,04:29.8,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,42494,Subscriber,1983,1
4/1/2020,2020,4,Spring, 47 , 4.37 ,262,55:54.2,00:17.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3211,Newark Ave,40.72152515,-74.04630454,42289,Subscriber,1973,2
4/1/2020,2020,4,Spring, 59 , 20.47 ,1228,05:30.8,25:58.8,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517768,-74.03768331,42185,Subscriber,1961,1
4/1/2020,2020,4,Spring, 36 , 30.57 ,1834,06:28.8,37:03.6,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42274,Subscriber,1984,1
4/1/2020,2020,4,Spring, 29 , 20.68 ,1241,10:51.2,31:32.4,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3206,Hilltop,40.7311689,-74.0575736,42548,Subscriber,1991,1
4/1/2020,2020,4,Spring, 37 , 50.53 ,3032,20:08.8,10:40.9,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42121,Subscriber,1983,1
4/1/2020,2020,4,Spring, 43 , 15.00 ,900,26:25.4,41:25.9,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,42107,Subscriber,1977,2
4/1/2020,2020,4,Spring, 30 , 5.08 ,305,27:37.9,32:43.4,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.7211236,-74.03805095,42270,Subscriber,1990,1
4/1/2020,2020,4,Spring, 39 , 5.07 ,304,29:05.3,34:09.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3187,Warren St,40.7211236,-74.03805095,42307,Subscriber,1981,1
4/1/2020,2020,4,Spring, 40 , 4.22 ,253,33:51.9,38:05.1,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42485,Subscriber,1980,1
4/1/2020,2020,4,Spring, 31 , 12.37 ,742,39:42.4,52:05.3,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,42123,Subscriber,1989,2
4/1/2020,2020,4,Spring, 33 , 5.38 ,323,41:34.3,46:58.1,3193,Lincoln Park,40.7246051,-74.07840595,3679,Bergen Ave,40.72210379,-74.071455,42436,Subscriber,1987,1
4/1/2020,2020,4,Spring, 47 , 4.92 ,295,45:23.5,50:18.8,3211,Newark Ave,40.72152515,-74.04630454,3269,Brunswick & 6th,40.72601173,-74.05038893,42289,Subscriber,1973,2
4/1/2020,2020,4,Spring, 31 , 5.13 ,308,46:12.7,51:20.9,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,42204,Subscriber,1989,1
4/1/2020,2020,4,Spring, 33 , 9.57 ,574,47:56.0,57:30.9,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42635,Subscriber,1987,1
4/1/2020,2020,4,Spring, 68 , 7.13 ,428,47:59.3,55:08.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3272,Jersey & 3rd,40.72333159,-74.04595256,42566,Subscriber,1952,1
4/1/2020,2020,4,Spring, 32 , 9.10 ,546,48:19.1,57:25.2,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42380,Subscriber,1988,2
4/1/2020,2020,4,Spring, 51 , 8.68 ,521,50:01.8,58:42.9,3268,Lafayette Park,40.71346383,-74.06285852,3209,Brunswick St,40.7241765,-74.0506564,42491,Customer,1969,0
4/1/2020,2020,4,Spring, 47 , 6.43 ,386,56:38.7,03:05.2,3202,Newport PATH,40.7272235,-74.0337589,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42502,Subscriber,1973,1
4/1/2020,2020,4,Spring, 61 , 33.42 ,2005,01:34.6,35:00.4,3677,Glenwood Ave,40.72755147,-74.07106072,3193,Lincoln Park,40.7246051,-74.07840595,42497,Subscriber,1959,1
